id,name,park
231955,OBSIDIAN FLAT,Inyo National Forest
232058,HONEYMOON FLAT,Humboldt-Toiyabe National Forest Headquarters
232109,TANNERS FLAT,Uinta-Wasatch-Cache National Forest
232230,GRANITE FLAT (UTAH),Uinta-Wasatch-Cache National Forest
232232,TINNEY FLAT,Uinta-Wasatch-Cache National Forest
232234,HAYWARD FLAT,SHASTA-TRINITY NATIONAL FOREST
232242,UPPER SAGE FLAT,Inyo National Forest
232249,HANNA FLAT,San Bernardino National Forest
232312,PINE FLATS (ID),Boise National Forest
232410,TWELVE MILE FLAT,Manti-La Sal National Forest
232777,LOGGER FLAT GROUP,Sequoia National Forest
232816,HOSPITAL FLAT,Sequoia National Forest
232830,GRASSHOPPER FLAT,Plumas National Forest
232879,TEXAS FLATS,Sierra National Forest
233182,SANDY FLAT,Sequoia National Forest
233398,UPPER HOSPITAL FLAT GROUP SITE,Coronado National Forest
233586,PLATTER FLATS,Lake Texoma
233732,JACKSON FLATS,Angeles National Forest
233985,KANER FLAT GROUP SITE,Okanogan-Wenatchee National Forest
233986,INDIAN FLAT GROUP SITE,Okanogan-Wenatchee National Forest
234192,THOMPSON FLAT,Sawtooth National Forest
234534,UNION FLAT,Tahoe National Forest
234601,OAK FLAT LOOKOUT,Sequoia National Forest
234744,SYCAMORE FLATS PICNIC SHELTER,National Forests in North Carolina
250043,PADDY FLAT GUARD STATION,Payette National Forest
232588,FLATROCK (TEXAS),Hords Creek Lake
234398,FLEECER STATION,Beaverhead-Deerlodge National Forest
234005,FLETCHER VIEW,Humboldt-Toiyabe National Forest Headquarters
234199,WHITE FLINT PARK,Belton Lake
232589,FLOATING MILL PARK,Center Hill Lake
233878,TIE FLUME,Bighorn National Forest
233630,SHOUSE FORD,Degray Lake
231850,LAKE FORK(RIO GRANDE NATL FORE,Rio Grande National Forest
234405,FOREST GLEN GUARD STATION,SHASTA-TRINITY NATIONAL FOREST
234597,RIVER FOREST GROUP SITE,National Forests in Florida
231832,MIDDLE FORK,Bighorn National Forest
231833,SOUTH FORK (WYOMING),Bighorn National Forest
231846,NORTH FORK (WY),Medicine Bow-Routt NFs & Thunder Basin NG
232412,FORKS OF HUNTINGTON,Manti-La Sal National Forest
232689,RIVER FORKS,Hartwell Lake
232868,OAK FORK,Mt. Hood National Forest
233409,NORTH FORK (KY),Rough River Lake
233915,SOUTH FORK (UT),Uinta-Wasatch-Cache National Forest
234211,SOUTH FORK GROUP SITE,Arapaho & Roosevelt National Forests Pawnee NG
234264,NORTH FORK (ID),Sawtooth National Forest
234503,SOUTH FORK GROUP SITE,Okanogan-Wenatchee National Forest
250022,LAKE FORK GUARD STATION,Payette National Forest
232590,FORKLAND,Black Warrior and Tombigbee Lakes
232494,Fort Hunt,George Washington Memorial Parkway
234062,FORT SPOKANE,Lake Roosevelt National Recreation Area
234069,FORT SPOKANE GROUP SITE,Lake Roosevelt National Recreation Area
234253,FORT HAMBY PARK,W. Kerr Scott Dam & Reservoir
233807,FOUR JEFFREY,Inyo National Forest
232748,WILSON H FOX,Granger Lake
233501,FRANK RUSSELL,Mark Twain Lake
233661,W.P. FRANKLIN N,Lake Okeechobee
233774,FRANKLIN LAKE,Chequamegon-Nicolet NF
231912,FREMONT LAKE,Bridger-Teton National Forest
232047,FRENCH MEADOWS,Tahoe National Forest
232786,FRENCH GULCH,Sequoia National Forest
233180,LEWIS at FRENCH MEADOWS,Tahoe National Forest
232137,FRENCHMAN,Plumas National Forest
233383,FRIENDSHIP PARK,Granger Lake
232848,FROG LAKE,Mt. Hood National Forest
234223,FROG MEADOW GUARD STATION,Sequoia National Forest
231920,FRYING PAN,Fishlake National Forest
234462,FRY MEADOWS GUARD STATION,Umatilla National Forest
233606,ROCKY POINT (FT GIBSON),Fort Gibson Lake
273841,FUCHS HOUSE,Mark Twain National Forest
251922,UPPER OVERLOOK SHELTERS (GA),Lake Sidney Lanier
251924,VAN PUGH NORTH PARK SHELTER (GA),Lake Sidney Lanier
251925,LITTLE HALL SHELTER (GA),Lake Sidney Lanier
251926,LANIER PARK SHELTER (GA),Lake Sidney Lanier
232591,GAMALIEL,Norfork Lake
232888,GIANT GAP,Tahoe National Forest
234426,GARVER MTN. LOOKOUT RENTAL,Kootenai National Forest
232048,GATES GROUP,Tahoe National Forest
232326,WILDERNESS GATEWAY,Nez Perce-Clearwater National Forests
251966,SPRING MOUNTAINS VISITOR GATEWAY GROUP PICNIC SITES,Humboldt-Toiyabe National Forest Headquarters
233990,GATEWOOD GROUP,Monongahela National Forest
10009517,Vedauwoo Gazebo,Medicine Bow-Routt NFs & Thunder Basin NG
234434,GEM PEAK LOOKOUT RENTAL,Kootenai National Forest
233377,LAKE GEORGE,Inyo National Forest
234067,GIFFORD GROUP SITE,Lake Roosevelt National Recreation Area
232592,GILL POINT,J. Strom Thurmond Lake
234403,GIRARD RIDGE LOOKOUT,SHASTA-TRINITY NATIONAL FOREST
234281,GIRD POINT,Bitterroot National Forest
232399,VAN HOOK GLADE,National Forests in North Carolina
10004919,Lake Powhatan Glamping,National Forests in North Carolina
233769,GLEASONS LANDING,Huron-Manistee National Forests
232270,PINE GLEN,Inyo National Forest
233537,LIBERTY GLEN (LAKE SONOMA),Lake Sonoma
234270,GODMAN GUARD STATION,Umatilla National Forest
232755,GOOSE MEADOWS,Tahoe National Forest
233687,GOOSE POINT,Philpott Lake
251841,Goose Island Group Sites,Moab Daily River
232409,GOOSEBERRY RESERVOIR,Manti-La Sal National Forest
232416,GOOSEBERRY GROUP,Manti-La Sal National Forest
232138,WHEELER GORGE,Los Padres National Forest
233183,PINES GROUP SITE - STONY GORGE RESERVOIR,Stony Gorge Reservoir
231976,SAN GORGONIO,San Bernardino National Forest
234091,GOVT MINERAL SPRINGS GUARD STA,Gifford Pinchot National Forest
232052,GRAYS MEADOWS,Inyo National Forest
233391,GRAND VIEW,Caribou-Targhee National Forest
251783,Grandview Playground Shelter,New River Gorge National River
233503,GRANT RIVER,Mississippi River - Pools 11-22
231911,GRAYBACK,Boise National Forest
232196,GRAYLING,Apache-Sitgreaves National Forest
233564,NORTH GRAYSPORT,Grenada Lake
231861,GREEN RIDGE,Arapaho & Roosevelt National Forests Pawnee NG
232054,GREEN VALLEY,San Bernardino National Forest
233822,GREENS LAKE,Ashley National Forest
233874,GREEN RIVER LAKES,Bridger-Teton National Forest
234477,GREEN RIDGE LOOKOUT,Deschutes National Forest
264411,Green River Lake Lodge,Bridger-Teton National Forest
232475,GREENBRIER PICNIC PAVILION,Great Smoky Mountains National Park
233821,GREENDALE,Ashley National Forest
232771,GREENOUGH LAKE,Custer National Forest
232180,GRINDSTONE,George Washington & Jefferson National Forest
232833,GRIZZLY,Plumas National Forest
234293,GRIZZLY RIDGE YURT,Ashley National Forest
10007160,Spyglass Ground House,Idaho Panhandle National Forests
231951,HORSE HEAVEN GROUP,Cleveland National Forest
231952,WOODED HILL GROUP,Cleveland National Forest
231977,PROSSER RANCH GROUP,Tahoe National Forest
231983,ROARING RIVER (GROUP),Willamette National Forest
232068,LOBO GROUP,San Bernardino National Forest
232075,MUELLER PARK GROUP PICNIC,Uinta-Wasatch-Cache National Forest
232206,PLAYGROUND GROUP,Prescott National Forest
232208,TURNEY GULCH GROUP,Prescott National Forest
232224,WINDY POINT GROUP (CO),White River National Forest
232285,SHOWERS POINT GROUP SITE,Coronado National Forest
232314,LONGBOW ORGANIZATION GROUP,Willamette National Forest
232362,STONEY GROUP SHASTA-TRINITY,SHASTA-TRINITY NATIONAL FOREST
232407,MINERAL SPRINGS GROUP,Okanogan-Wenatchee National Forest
232422,TRAILHEAD GROUP,Inyo National Forest
232456,SOUTH MANITOU GROUP,Sleeping Bear Dunes National Lakeshore
232470,SHEEP PASS GROUP,Joshua Tree National Park
232822,LONG MEADOW GROUP,Sequoia National Forest
232900,OGDEN GROUP,Deschutes National Forest
233152,JOES VALLEY PAVILION GROUP SITE A,Manti-La Sal National Forest
233201,SHERANDO LAKE GROUP PICNIC SHELTER,George Washington & Jefferson National Forest
233207,MARION LAKE GROUP SITE,Ottawa National Forest
233264,KALISPELL ISLAND GROUP SITE,Idaho Panhandle National Forests
233681,OSO GROUP,San Bernardino National Forest
233775,PINES GROUP STANISLAUS,Stanislaus National Forest
233804,PONDEROSA GROUP - LAKE ISABEL,PSICC
233805,SPRUCE GROUP - LAKE ISABEL,PSICC
233817,UINTA RIVER GROUP,Ashley National Forest
233928,OLEARY GROUP SITE,Coconino National Forest Recreation
233939,TUMWATER GROUP SITE,Okanogan-Wenatchee National Forest
233987,PINE NEEDLE GROUP SITE,Okanogan-Wenatchee National Forest
234000,TENT PEG GROUP,San Bernardino National Forest
234068,HUNTERS GROUP SITE,Lake Roosevelt National Recreation Area
234177,OLD MINERS MEADOW GROUP USE,Fishermen's Bend Recreation Area
234197,SEEDHOUSE GROUP SITES,Medicine Bow-Routt NFs & Thunder Basin NG
234310,LOST LAKE GROUP UNIT,Okanogan-Wenatchee National Forest
234348,NORDHEIMER GROUP SITES,Six Rivers National Forest
234349,INDIAN SCOTTY GROUP SITE,Klamath National Forest
234500,Oak Yucca and Locust Group Picnic Sites,Cibola National Forest and Grasslands
234524,JUNIPER LAKE GROUP,Lassen Volcanic National Park
234573,LOWER HYALITE GROUP,Custer Gallatin National Forest
234626,LOWER TWILIGHT GROUP SITE,Coronado National Forest
234627,UPPER TWILIGHT GROUP SITE,Coronado National Forest
234717,TURKEY RUN RIDGE GROUP,Prince William Forest Park
234780,LOST PRAIRIE GROUP SITE,Willamette National Forest
249998,INDIAN ROAD GROUP USE SHELTER,Canyon Ferry Lake
251360,TOKETEE GROUP SITE,Umpqua National Forest
251836,Windwhistle Group Site,Canyon Rims
251837,Lone Mesa Group Sites,Labyrinth Rims | Gemini Bridge
251838,Horsethief Group Sites,Labyrinth Rims -Gemini Bridge
251839,The Ledge Group Sites,The Ledge Campground
251840,Kens Lake Group Sites,Ken's Lake Recreation Area
251903,GROUP LANDING,National Forests in Florida
251941,Sand Island Group Sites,San Juan River
233325,GROUSE VALLEY,Sequoia National Forest
232167,MAHOGANY GROVE,Humboldt-Toiyabe National Forest Headquarters
232258,GROVE,Daniel Boone National Forest
232652,OAK GROVE,Dequeen Lake
232673,PINEY GROVE,Tennessee-Tombigbee Waterway
232728,UNION GROVE,Stillhouse Hollow Lake
234302,MAPLE GROVE,Fishlake National Forest
232306,GUANELLA PASS,Arapaho & Roosevelt National Forests Pawnee NG
232400,WARM SPRINGS GUARD STATION,Boise National Forest
233249,SUNSHINE GUARD STATION,Malheur National Forest
233252,SNYDER GUARD STATION (ID),Idaho Panhandle National Forests
233272,SWAN GUARD STATION,Flathead National Forest
233289,JACKSON GUARD STATION,Grand Mesa Uncompahgre and Gunnison National Forest
233329,TILLY JANE GUARD STATION,Mt. Hood National Forest
233927,PINEY GUARD STATION,White River National Forest
233942,LA PRELE GUARD STATION,Medicine Bow-Routt NFs & Thunder Basin NG
234126,TEANAWAY GUARD STATION,Okanogan-Wenatchee National Forest
234144,MUSICK GUARD STATION,Umpqua National Forest
234165,IMNAHA GUARD STATION,Rogue River-Siskiyou National Forest
234215,SUIATTLE GUARD STATION,Mt. Baker-Snoqualmie National Forest
234246,SEEDHOUSE GUARD STATION,Medicine Bow-Routt NFs & Thunder Basin NG
234260,JOHNSON GUARD STATION,Caribou-Targhee National Forest
234269,WENATCHEE GUARD STATION,Umatilla National Forest
234286,YELLOWJACKET GUARD STATION,Salmon-Challis National Forest
234317,PARADISE GUARD STATION,Ashley National Forest
234345,STAR MEADOWS GUARD STATION,Flathead National Forest
234427,JUDITH GUARD STATION,Helena-Lewis and Clark National Forest
234435,LITTLE GUARD LOOKOUT,Idaho Panhandle National Forests
234531,PODUNK GUARD STATION,Dixie National Forest
234566,THOMPSON GUARD STATION,Helena-Lewis and Clark National Forest
234569,SNYDER GUARD STATION (WY),Bridger-Teton National Forest
234570,HOBACK GUARD STATION,Bridger-Teton National Forest
234580,SCALER GUARD STATION,Bridger-Teton National Forest
234581,KELLEY GUARD STATION,Bridger-Teton National Forest
234605,PEBBLE GUARD STATION,Caribou-Targhee National Forest
234609,MALAD SUMMIT GUARD STATION,Caribou-Targhee National Forest
234631,LODGEPOLE GUARD STATION,Rogue River-Siskiyou National Forest
234682,TUCANNON GUARD STATION,Umatilla National Forest
234713,PINE VALLEY GUARD STATION,Dixie National Forest
251579,SUMMIT SPRINGS GUARD STATION,Ashley National Forest
251711,PAYSON LAKES GUARD STATION,Uinta-Wasatch-Cache National Forest
232055,GUINAVAH,Uinta-Wasatch-Cache National Forest
231858,PICKLE GULCH,Arapaho & Roosevelt National Forests Pawnee NG
232327,SPRING GULCH,Bitterroot National Forest
232794,HUNGRY GULCH,Sequoia National Forest
233718,SPRINGER GULCH,PSICC
233833,JACKS GULCH,Arapaho & Roosevelt National Forests Pawnee NG
234230,MINERS GULCH,Ashley National Forest
232154,Lakeview Gunnison,Grand Mesa Uncompahgre and Gunnison National Forest
232593,GUNTER HILL,Alabama River Lakes
233871,TIE HACK,Bighorn National Forest
234525,HACKBERRY PAVILION,Lavon Lake
233794,HADES,Ashley National Forest
234187,HAGER MOUNTAIN LOOKOUT,Fremont-Winema National Forest
231863,HAHNS PEAK LAKE,Medicine Bow-Routt NFs & Thunder Basin NG
233934,REX HALE,Shoshone National Forest
233177,HALF MOON RANCH,Coronado National Forest
232265,HALLSTED,Plumas National Forest
232261,HAMPSHIRE ROCKS,Tahoe National Forest
232393,HAPGOOD POND,Green Mountain & Finger Lakes National Forests
233206,HAPPY MEADOWS,PSICC
232056,HARDIN RIDGE,Hoosier National Forest
234153,MIKE HARRIS,Caribou-Targhee National Forest
232856,LAKE HARRIET,Mt. Hood National Forest
233505,HAWKER POINT,Stockton Lake
232819,HEADQUARTERS,Sequoia National Forest
232683,R SHAEFER HEARD,West Point Lake
231930,LODGEPOLE AT HEBER,Uinta-Wasatch-Cache National Forest
232597,HEBER SPRINGS,Greers Ferry Lake
232310,HELENDE,Boise National Forest
232598,HENDERSON PARK,Norfork Lake
251352,Henneberry House,Dillion
232851,INDIAN HENRY,Mt. Hood National Forest
233507,HERNANDO POINT,Arkabutla Lake
269838,HEYBROOK LOOKOUT,Mt. Baker-Snoqualmie National Forest
233508,HEYBURN PARK,Heyburn Lake
231845,HIDDEN VALLEY PICNIC,Medicine Bow-Routt NFs & Thunder Basin NG
233509,HIDDEN VIEW,Hensley Lake
232602,HIGH VIEW,Bardwell Lake
233510,HIGHLAND RIDGE,Eau Galle Lake
232403,OLALLIE ON MCKENZIE HIGHWAY,Willamette National Forest
232604,HIGHWAY K,Clearwater Lake
231960,SAGE HILL,Los Padres National Forest
232411,LAKE HILL,Manti-La Sal National Forest
232621,LEAD HILL,Bull Shoals Lake
232622,LIBERTY HILL (Navarro Mills Lake),Navarro Mills Lake
232904,OAK HILL - LAKE VESUVIUS,Wayne National Forest
233291,WEST HILL PARK,West Hill Dam
233608,WEST ROLLING HILLS,Milford Lake
233702,POTATO HILLS SOUTH,Sardis Lake
233811,RIVER HILL,Rio Grande National Forest
232276,HILLTOP,Humboldt-Toiyabe National Forest Headquarters
234369,HIRZ MOUNTAIN LOOKOUT,SHASTA-TRINITY NATIONAL FOREST
232451,HODGDON MEADOW,Yosemite National Park
234436,LITTLE MT. HOFFMAN LOOKOUT,SHASTA-TRINITY NATIONAL FOREST
233337,HOGBACK HOMESTEAD,Lolo National Forest
232612,JIM HOGG PARK,Georgetown Lake
232823,HOLEY MEADOW,Sequoia National Forest
232606,HOLIDAY,West Point Lake
232607,HOLIDAY(TEXAS),Benbrook Lake
234702,NORTH HOLIDAY PARK,Benbrook Lake
232723,TUCKER HOLLOW PARK,Bull Shoals Lake
233519,INDIAN HOLLOW,Knightville Dam
233847,MILL HOLLOW,Uinta-Wasatch-Cache National Forest
233514,HOOD PARK,Lake Wallula
232867,HOODVIEW,Mt. Hood National Forest
232185,HOPE VALLEY,Humboldt-Toiyabe National Forest Headquarters
232328,HOPE,Uinta-Wasatch-Cache National Forest
10004594,Horace King Park,West Point Lake
234341,HORNET LOOKOUT,Flathead National Forest
234103,WILLOW PRAIRIE HORSECAMP,Rogue River-Siskiyou National Forest
233515,HORSESHOE POINT,Philpott Lake
232183,HORSFALL,Siuslaw National Forest
232060,HOT SPRINGS,Boise National Forest
232805,MONO HOT SPRINGS,Sierra National Forest
10004663,Ocean View House,Cape Cod National Seashore
10004665,Seashore Modern House,Cape Cod National Seashore
10004667,Sunrise House,Cape Cod National Seashore
232061,ICE HOUSE,Eldorado National Forest
233178,SHAW HOUSE,Coronado National Forest
234168,LUDLUM HOUSE,Rogue River-Siskiyou National Forest
234301,MAGRUDER RANGERS HOUSE,Bitterroot National Forest
122991,HOUSTON VALLEY,Cherokee National Forest
231991,HOUSTON SHELTER,National Forests in Alabama
232355,HOUSTON MESA,Tonto National Forest
233516,HOWELL STATION,Lake Red Rock
234098,HOWERS,Boise National Forest
232197,HOYER,Apache-Sitgreaves National Forest
234497,LAS HUERTAS PICNIC SITE,Cibola National Forest and Grasslands
232781,HUME LAKE,Sequoia National Forest
232323,HUNTER TRAILHEAD,Bighorn National Forest
234595,HUNTER PEAK,Shoshone National Forest
232349,ROBBS HUT,Eldorado National Forest
232266,HUTCHINS,Plumas National Forest
251367,HYALITE PAVILION,Custer Gallatin National Forest
233530,KIOWA PARK I,Waurika Lake
251265,SOUTH OVERLOOK (IA),Lake Red Rock
251366,NORTH OVERLOOK PICNIC SHELTER (IA),Lake Red Rock
251539,WHITEBREAST POINT SHELTER (IA),Lake Red Rock
232222,RIVERSIDE (ID - TARGHEE),Caribou-Targhee National Forest
233976,PORCUPINE (ID),Caribou-Targhee National Forest
234164,PICNIC POINT (ID),Boise National Forest
234217,IDLEWILD,Malheur National Forest
234081,LAKE MICHIGAN AT ST. IGNACE,Hiawatha National Forest
232264,TUNNEL MILLS II,Tahoe National Forest
232610,INDIAN POINT,Table Rock Lake
234173,INDIAN RIDGE LOOKOUT,Willamette National Forest
234548,INDIAN VALLEY,Tahoe National Forest
234592,INDIAN SPRINGS,Tahoe National Forest
232240,TABLE MOUNTAIN (INYO),Inyo National Forest
232427,IRON LAKE,Superior National Forest
232903,IRON RIDGE - LAKE VESUVIUS,Wayne National Forest
233520,IRON MOUNTAIN,Degray Lake
233795,IRON MINE,Ashley National Forest
233667,WASHINGTON IRVING SOUTH,Keystone Lake
232153,LAKE IRWIN,Grand Mesa Uncompahgre and Gunnison National Forest
232497,SANTA ROSA ISLAND,Channel Islands National Park
232501,SAN MIGUEL ISLAND,Channel Islands National Park
232738,WELDON ISLAND,Hartwell Lake
233521,ISLAND PARK,Pine Flat Lake
233522,ISLAND VIEW (RATHBUN LAKE),Rathbun Lake
251536,ISLAND LAKE,Hiawatha National Forest
233523,IVES RUN,Tioga-Hammond Lakes
232803,JACKASS MEADOW,Sierra National Forest
234180,JACKRABBIT MOUNTAIN,National Forests in North Carolina
232133,JEANETTE LAKE,Superior National Forest
232611,JEFFERSON RIDGE,Dierks Lake
233107,JEFFERSON SPRINGS,J Percy Priest Lake
233725,JESS JUDY,Monongahela National Forest
232253,JOES VALLEY RESERVOIR,Manti-La Sal National Forest
233526,JOPLIN,Ouachita Lake
232063,JORDAN PINES,Uinta-Wasatch-Cache National Forest
232268,JUNE LAKE,Inyo National Forest
233527,JUNIPER POINT,Lake Texoma
232064,KACHESS,Okanogan-Wenatchee National Forest
232464,KALALOCH,Olympic National Park
250874,KANZA VIEW PICNIC SHELTER,Council Grove Lake
233843,SOUTH KAWISHIWI RIVER,Superior National Forest
232880,KELTY MEADOW,Sierra National Forest
250008,KEOWEE PARK SHELTER,W. Kerr Scott Dam & Reservoir
233972,KEYSTONE RANGER STATION,Medicine Bow-Routt NFs & Thunder Basin NG
233529,KIAMICHI PARK,Hugo Lake
232065,KIASUTHA,Allegheny National Forest
234725,KING'S MOUNTAIN POINT PICNIC PAVILION (NC),National Forests in North Carolina
232854,KINGFISHER,Mt. Hood National Forest
232814,KINNIKINNICK,Sierra National Forest
233531,KIRBY LANDING,Greeson Lake
232313,KIRKHAM,Boise National Forest
232333,KIT PRICE,Idaho Panhandle National Forests
234437,SHOSHONE PARK KITCHEN,Idaho Panhandle National Forests
234632,SWAN LAKE KITCHEN,Colville National Forest
232677,POOLE KNOBS,J Percy Priest Lake
234132,SPRUCE KNOB LAKE,Monongahela National Forest
234602,SHELL KNOB REC SITE PAVILION,Mark Twain National Forest
233576,OVERLOOK (KS),Big Hill Lake
233601,RIVERSIDE (KS),Kanopolis Lake
251432,NORTH OVERLOOK PARK (KS),Milford Lake
251450,OUTLET PARK (KS),Milford Lake
232661,OLD KUTTAWA,Barkley Lake
232094,SALMON LA SAC,Okanogan-Wenatchee National Forest
233479,LADYBIRD LANDING,Eufaula Lake
232616,LAGUARDO,Old Hickory Lake
232279,LAGUNA,Cleveland National Forest
231855,WEST LAKE,Arapaho & Roosevelt National Forests Pawnee NG
231870,OHAVER LAKE,PSICC
231884,LUNA LAKE,Apache-Sitgreaves National Forest
231954,WRIGHTS LAKE,Eldorado National Forest
231995,LAKE POWHATAN,National Forests in North Carolina
232009,LAKE SHERWOOD,Monongahela National Forest
232070,LOON LAKE,Eldorado National Forest
232080,PANGUITCH LAKE,Dixie National Forest
232114,TIPSAW LAKE,Hoosier National Forest
232117,TRUMBULL LAKE,Humboldt-Toiyabe National Forest Headquarters
232128,TWIN LAKES (PA),Allegheny National Forest
232131,WEST TENSLEEP LAKE,Bighorn National Forest
232134,PFEIFFER LAKE,Superior National Forest
232228,PAYSON LAKES,Uinta-Wasatch-Cache National Forest
232300,SHERIDAN LAKE,Black Hills National Forest
232365,ROUBAIX LAKE,Black Hills National Forest
232404,WARNER LAKE,Manti-La Sal National Forest
232417,WARM LAKE,Boise National Forest
